Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Area,Combined_Price,Duration,International,Express Shipment,Installation Included,Fragile,Material,Transport,Month,Year,Week,Customer Information,Customer Location,Cost
0.58,6.0,4.0,97.0,4.49,22.15,24.0,26.64,0,No,Yes,No,Yes,Clay,Roadways,10,2018,2,Wealthy,AE,5.5348114022303845
0.4635559410234171,21.0,14.0,7310.0,3.29,39.3,294.0,42.589999999999996,1,No,No,No,No,Bronze,Roadways,10,2016,2,Working Class,NM,5.801604648275727
0.64,30.0,9.0,499.0,5.13,22.53,270.0,27.66,0,No,Yes,Yes,No,Wood,Roadways,7,2019,1,Working Class,ME,6.26273137360392
0.4635559410234171,23.0,9.683944374209862,819.0,5.69,24.45,222.73072060682682,30.14,-2,Yes,No,Yes,No,Aluminium,Waterways,4,2018,0,Working Class,UT,6.397612755183562
0.01,31.0,8.0,954.0,4.03,18.18,248.0,22.21,4,No,No,No,No,Brass,Waterways,9,2017,0,Wealthy,AE,4.972102344379472
0.28,12.0,7.0,281.0,5.03,23.6,84.0,28.630000000000003,0,Yes,No,No,No,Aluminium,Waterways,5,2015,6,Working Class,AE,5.263363537284508
0.26,21.0,7.0,5295.0,11.98,41.85,147.0,53.83,-4,No,Yes,No,No,Bronze,Roadways,12,2017,5,Wealthy,AA,5.858647185217117
0.08,38.0,16.0,2123.0,5.96,11.1,608.0,17.06,-1,Yes,No,Yes,No,Aluminium,Waterways,2,2015,6,Working Class,WY,4.920564697006408
0.55,21.0,16.0,1426.0,3.77,19.09,336.0,22.86,3,No,No,Yes,No,Aluminium,Waterways,6,2019,2,Working Class,ND,5.867515666638803
0.9,23.0,13.0,433.0,5.85,14.61,299.0,20.46,-2,No,No,Yes,No,Wood,Waterways,11,2015,6,Working Class,MT,6.487227293196927
0.5,8.0,4.0,99.0,3.67,23.08,32.0,26.75,1,Yes,No,No,Yes,Clay,Waterways,8,2016,0,Working Class,SC,5.434464086221378
0.89,26.0,6.0,4754.0,15.87,14.29,156.0,30.159999999999997,0,Yes,No,Yes,No,Bronze,Waterways,4,2017,4,Working Class,OH,6.343634358157923
0.19,31.0,18.0,988.0,3.44,24.65,558.0,28.09,4,No,No,No,No,Wood,Airways,3,2018,0,Working Class,AA,5.3431951253261225
0.35,26.0,14.0,5275.0,6.27,70.73,364.0,77.0,0,No,Yes,No,Yes,Clay,Roadways,10,2017,5,Working Class,NM,6.500012579129915
0.43,22.0,10.0,285.0,6.05,12.42,220.0,18.47,1,Yes,No,Yes,No,Wood,Waterways,3,2019,0,Working Class,AL,5.404522525394353
0.4,18.0,10.0,9019.0,18.3,95.98,180.0,114.28,0,Yes,No,No,No,Brass,Waterways,5,2018,2,Working Class,OH,6.668926860747744
0.14,23.0,8.0,10238.0,13.81,99.5,184.0,113.31,1,Yes,No,Yes,No,Bronze,Airways,9,2017,6,Working Class,KY,6.528177191825819
0.37,35.0,9.683944374209862,5052.0,5.65,46.0,338.9380530973452,51.65,-2,No,Yes,Yes,Yes,Clay,Roadways,2,2017,2,Working Class,CO,6.42422051545205
0.48,7.0,5.0,626.0,6.45,11.43,35.0,17.88,-3,No,No,Yes,No,Brass,Roadways,10,2017,4,Working Class,DC,5.352426692195069
0.4635559410234171,12.0,8.0,1389.0,11.59,16.3,96.0,27.89,-4,Yes,No,No,No,Bronze,Roadways,2,2017,6,Working Class,DE,5.8730187919015
0.17,41.0,15.0,577.0,5.65,16.95,615.0,22.6,2,No,No,No,No,Wood,Roadways,6,2015,0,Working Class,FL,4.984838739052246
0.36,20.0,11.0,426.0,3.35,16.34,220.0,19.69,-3,Yes,No,Yes,No,Wood,Airways,3,2018,4,Working Class,WY,5.262482913538821
0.69,13.0,6.0,1328.0,6.36,11.62,78.0,17.98,0,No,No,Yes,No,Bronze,Roadways,8,2015,3,Working Class,AA,5.846901095916629
0.65,35.0,16.0,6462.0,39.7,83.44,560.0,123.14,0,No,No,No,Yes,Clay,Roadways,8,2018,3,Working Class,NC,7.527492705116083
0.16,8.0,4.0,6256.0,13.67,93.91,32.0,107.58,-1,No,No,Yes,No,Stone,Roadways,9,2015,2,Wealthy,NE,6.319544524166601
0.97,20.0,9.0,5691.0,41.13,28.23,180.0,69.36,0,No,Yes,Yes,No,Brass,Airways,8,2018,6,Wealthy,OH,7.676260364489954
0.05,28.0,9.683944374209862,1486.0,5.18,20.94,271.15044247787614,26.12,2,No,No,No,No,Aluminium,Roadways,3,2017,5,Working Class,NJ,4.958007776695569
0.42,25.0,11.0,1377.0,5.54,20.12,275.0,25.66,2,No,No,No,No,Aluminium,Roadways,7,2015,4,Working Class,MD,5.515161115713719
0.68,13.0,8.0,2494.0,7.78,24.74,104.0,32.519999999999996,3,No,No,No,No,Bronze,Roadways,7,2016,5,Working Class,NM,6.333741333260388
0.49,35.0,13.0,587.0,5.57,10.95,455.0,16.52,1,Yes,No,Yes,No,Wood,Waterways,12,2017,1,Working Class,WA,5.523897945895664
0.4635559410234171,24.0,11.0,1332.0,10.08,12.96,264.0,23.04,-4,No,No,Yes,No,Aluminium,Roadways,6,2019,6,Wealthy,WV,5.771752601095469
0.02,14.0,9.683944374209862,64235.0,26.62,90.7,135.57522123893807,117.32000000000001,0,No,No,Yes,No,Brass,Roadways,6,2018,1,Working Class,OK,6.2758348918380875
0.93,6.0,4.0,1611.0,3.63,16.69,24.0,20.32,0,No,No,No,No,Marble,Airways,8,2019,2,Working Class,CO,5.728962773186499
0.4635559410234171,25.0,10.0,1990.0,13.73,11.36,250.0,25.09,-1,Yes,No,No,Yes,Clay,Roadways,6,2019,2,Working Class,IA,5.973885944833689
0.74,32.0,11.0,1061.0,9.18,18.41,352.0,27.59,0,Yes,No,No,No,Aluminium,Waterways,7,2018,6,Wealthy,NY,7.191722961621201
0.8,8.0,5.0,3256.0,4.26,22.21,40.0,26.47,1,No,Yes,No,No,Stone,Airways,2,2019,4,Working Class,TX,6.1414565917863815
0.96,5.0,4.0,240.0,4.47,23.09,20.0,27.56,-1,No,Yes,No,No,Brass,Airways,4,2019,3,Wealthy,HI,5.988936353919148
0.54,15.0,7.0,149.0,6.51,14.47,105.0,20.98,-1,No,Yes,No,No,Wood,Roadways,9,2015,2,Wealthy,AR,5.524296892681455
0.76,7.0,4.0,88.0,5.54,20.28,28.0,25.82,1,No,No,Yes,No,Aluminium,Roadways,9,2018,0,Working Class,TX,5.756880805651217
0.59,45.0,9.683944374209862,4519.0,10.81,13.98,435.77749683944376,24.79,3,No,No,Yes,No,Aluminium,Waterways,8,2017,5,Working Class,WI,6.0899968031722285
0.79,21.86857142857143,7.0,771.0,4.14,15.76,153.07999999999998,19.9,-4,No,No,Yes,Yes,Clay,Roadways,5,2018,4,Wealthy,MI,5.892996887707326
0.48,21.86857142857143,12.0,872.0,3.09,19.01,262.42285714285714,22.1,4,Yes,Yes,No,No,Brass,Roadways,3,2019,4,Wealthy,AA,5.907185796727432
0.8,3.0,2.0,8.0,6.58,17.57,6.0,24.15,-4,No,No,No,Yes,Clay,Roadways,4,2018,2,Working Class,AR,5.66077058406291
0.57,9.0,5.0,382.0,3.48,12.07,45.0,15.55,1,No,No,No,Yes,Clay,Roadways,9,2017,5,Working Class,AK,5.210032451680465
0.34,21.0,9.683944374209862,588.0,5.73,19.15,203.3628318584071,24.88,3,Yes,No,No,No,Brass,Waterways,12,2017,3,Working Class,NV,5.355972879036199
0.07,35.0,8.0,755.0,5.44,19.35,280.0,24.790000000000003,2,Yes,No,Yes,No,Aluminium,Waterways,6,2016,1,Working Class,CA,5.195065736737562
0.25,21.86857142857143,9.0,420.0,4.62,18.26,196.81714285714287,22.880000000000003,4,Yes,No,No,No,Aluminium,Waterways,2,2018,6,Working Class,NV,5.200980133659079
0.31,36.0,9.0,2244.0,5.96,15.45,324.0,21.41,2,No,Yes,No,Yes,Clay,Airways,10,2016,0,Wealthy,MS,5.7026151269041945
0.17,23.0,6.0,759.0,4.94,13.72,138.0,18.66,-2,No,Yes,No,No,Aluminium,Roadways,2,2016,1,Wealthy,IA,4.956531035103055
0.11,19.0,7.0,66.0,6.79,19.01,133.0,25.8,-1,No,No,No,No,Wood,Roadways,6,2019,5,Wealthy,CA,4.9344739331306915
0.73,21.86857142857143,7.0,3267.0,16.35,22.29,153.07999999999998,38.64,2,Yes,No,No,No,Brass,Waterways,7,2016,5,Working Class,AK,6.060990609756592
0.6,14.0,8.0,2097.0,13.75,18.16,112.0,31.91,-2,Yes,No,No,No,Bronze,Waterways,5,2018,3,Working Class,ID,5.591061604592082
0.21,16.0,6.0,4692.0,12.86,22.15,96.0,35.01,0,Yes,No,No,No,Brass,Waterways,12,2016,2,Working Class,OH,5.332767101277263
0.4635559410234171,21.86857142857143,11.0,449.0,4.38,21.61,240.5542857142857,25.99,0,No,Yes,Yes,No,Wood,Airways,12,2018,0,Wealthy,AA,5.149353213408078
0.12,15.0,7.0,2051.0,3.74,20.05,105.0,23.79,1,Yes,Yes,Yes,No,Bronze,Airways,7,2018,2,Wealthy,WA,5.512339443412685
0.01,4.0,4.0,965.0,3.64,10.97,16.0,14.610000000000001,-3,Yes,No,Yes,No,Stone,Roadways,1,2015,1,Wealthy,AE,5.264915689914006
0.32,19.0,10.0,1356.0,4.9,16.43,190.0,21.33,0,No,No,Yes,No,Aluminium,Roadways,7,2019,2,Working Class,AK,5.262120078236149
0.4635559410234171,8.0,4.0,5191.0,16.33,97.57,32.0,113.89999999999999,2,No,No,No,No,Stone,Roadways,1,2015,6,Working Class,MD,6.416503498173251
0.07,20.0,10.0,13465.0,8.95,75.75,200.0,84.7,3,Yes,No,No,No,Brass,Roadways,7,2015,0,Working Class,SD,6.2049617213703865
0.22,32.0,12.0,11192.0,9.89,82.5,384.0,92.39,0,Yes,No,Yes,No,Bronze,Roadways,1,2019,2,Working Class,IN,6.603483013836453
0.47,5.0,3.0,566.0,6.82,14.99,15.0,21.810000000000002,0,Yes,No,Yes,No,Marble,Waterways,4,2015,2,Working Class,AE,5.549970626307962
0.21,32.0,16.0,531.0,5.38,17.42,512.0,22.8,4,Yes,No,Yes,No,Wood,Airways,1,2016,6,Wealthy,VA,5.468566342107722
0.42,19.0,7.0,514.0,6.81,12.37,133.0,19.18,1,Yes,No,Yes,No,Brass,Airways,8,2017,3,Working Class,NM,5.44673737166631
0.4635559410234171,12.0,6.0,28674.0,20.63,69.22,72.0,89.85,0,No,No,Yes,No,Stone,Roadways,1,2018,0,Working Class,IL,6.16688736221078
0.39,23.0,16.0,2149.0,9.6,22.19,368.0,31.79,-4,No,Yes,Yes,No,Aluminium,Airways,2,2019,3,Wealthy,ME,6.0464497679403255
0.68,19.0,11.0,734.0,5.07,22.17,209.0,27.240000000000002,2,Yes,Yes,Yes,No,Aluminium,Roadways,9,2015,0,Wealthy,AR,6.461780627535763
0.24,4.0,3.0,382.0,6.46,18.52,12.0,24.98,0,Yes,No,No,No,Marble,Waterways,11,2018,1,Working Class,IA,5.349675658823179
0.86,32.0,10.0,363.0,3.87,16.36,320.0,20.23,4,No,Yes,No,No,Wood,Roadways,2,2015,6,Working Class,VT,6.445576952037667
0.4635559410234171,29.0,10.0,1704.0,9.69,20.72,290.0,30.409999999999997,1,No,No,No,Yes,Clay,Roadways,7,2019,1,Working Class,OH,6.155112838636315
0.56,21.86857142857143,7.0,673.0,4.27,15.01,153.07999999999998,19.28,3,No,No,No,Yes,Clay,Roadways,9,2015,1,Working Class,AA,5.580220271735778
0.57,33.0,10.0,916.0,6.43,20.73,330.0,27.16,0,Yes,No,Yes,No,Aluminium,Airways,6,2016,3,Working Class,AA,6.181795608675642
0.8,16.0,8.0,885.0,8.27,18.76,128.0,27.03,1,Yes,No,Yes,Yes,Clay,Waterways,2,2016,5,Working Class,TX,7.04104414219878
0.57,11.0,8.0,3100.0,4.07,21.76,88.0,25.830000000000002,-1,No,No,No,No,Brass,Roadways,9,2015,1,Working Class,UT,5.74370806752852
0.16,35.0,15.0,8209.0,5.25,45.1,525.0,50.35,-1,No,No,No,Yes,Clay,Roadways,9,2017,5,Working Class,WI,5.761579573382418
0.47,16.0,6.0,399.0,4.47,23.5,96.0,27.97,-4,No,No,Yes,Yes,Brass,Roadways,12,2018,5,Working Class,NJ,5.602081919829862
0.25,21.86857142857143,19.0,4166.0,6.13,22.62,415.5028571428571,28.75,-1,No,No,Yes,No,Aluminium,Waterways,7,2019,6,Wealthy,OH,5.597236070925805
0.89,18.0,6.0,211.0,3.4,11.04,108.0,14.44,1,Yes,No,Yes,No,Wood,Waterways,1,2015,4,Working Class,ME,5.8547853481927286
0.9,28.0,14.0,246.0,3.11,14.95,392.0,18.06,-4,No,No,Yes,No,Wood,Roadways,4,2018,3,Working Class,NJ,6.36504331302048
0.34,14.0,6.0,2708.0,6.79,10.25,84.0,17.04,-2,No,No,No,No,Brass,Roadways,8,2017,6,Working Class,OK,5.061645215004001
0.86,11.0,7.0,408.0,6.59,14.64,77.0,21.23,-1,No,Yes,Yes,No,Aluminium,Roadways,1,2015,5,Working Class,KS,6.281425271459509
0.85,22.0,10.0,7610.0,10.87,81.8,220.0,92.67,0,No,Yes,No,No,Brass,Roadways,8,2018,6,Working Class,NH,7.639223729856362
0.71,22.0,9.683944374209862,831.0,3.12,20.38,213.04677623261696,23.5,3,No,Yes,Yes,No,Aluminium,Airways,2,2016,0,Wealthy,NC,6.278315023879904
0.64,21.0,7.0,952.0,6.22,18.46,147.0,24.68,1,No,Yes,No,Yes,Clay,Airways,11,2017,6,Working Class,TN,6.108625166881559
0.01,23.0,6.0,454.0,3.62,12.71,138.0,16.330000000000002,3,No,No,Yes,No,Aluminium,Roadways,2,2018,2,Working Class,MN,4.822858886619337
0.34,11.0,7.0,291.0,3.41,12.65,77.0,16.060000000000002,-2,No,No,No,No,Aluminium,Airways,2,2016,3,Working Class,OR,4.9023817086560015
0.15,27.0,11.0,11292.0,22.52,26.71,297.0,49.230000000000004,4,No,No,Yes,No,Bronze,Roadways,2,2019,5,Working Class,RI,5.728637675654378
0.9,12.0,6.0,279.0,6.89,16.72,72.0,23.61,0,No,No,No,No,Aluminium,Roadways,4,2019,4,Working Class,DE,6.273310874675928
0.65,14.0,8.0,126.0,3.22,19.2,112.0,22.419999999999998,-1,No,No,No,No,Wood,Airways,7,2017,4,Working Class,AA,5.558217057987366
0.18,27.0,12.0,4343.0,5.08,22.12,324.0,27.200000000000003,0,Yes,Yes,No,Yes,Clay,Airways,6,2015,0,Wealthy,FL,5.779260935832107
0.15,17.0,6.0,324.0,3.18,11.94,102.0,15.12,4,Yes,Yes,Yes,No,Aluminium,Airways,12,2016,2,Working Class,PA,5.076610283019789
0.4635559410234171,27.0,10.0,4151.0,5.38,22.76,270.0,28.14,-1,Yes,Yes,No,Yes,Clay,Airways,8,2018,0,Wealthy,HI,6.120978505640064
0.8,31.0,16.0,7333.0,12.02,44.84,496.0,56.86,-3,No,No,Yes,Yes,Clay,Roadways,1,2017,4,Working Class,PA,7.3453906631951424
0.61,10.0,5.0,178.0,6.06,23.38,50.0,29.439999999999998,-4,No,No,Yes,No,Aluminium,Roadways,8,2016,0,Working Class,AA,5.70171366948709
0.61,14.0,8.0,296.0,4.21,12.7,112.0,16.91,0,Yes,Yes,Yes,No,Aluminium,Airways,1,2016,4,Wealthy,NE,5.71416175640107
0.39,26.0,16.0,2439.0,3.85,18.79,416.0,22.64,0,Yes,No,No,No,Aluminium,Waterways,3,2015,1,Working Class,CA,5.41610040220442
0.67,13.0,8.0,475.0,3.65,12.93,104.0,16.58,1,Yes,No,Yes,No,Aluminium,Roadways,10,2018,5,Working Class,MA,5.689074845783927
0.3,13.0,7.0,106.0,4.59,20.18,91.0,24.77,4,No,No,Yes,No,Wood,Roadways,8,2016,2,Wealthy,TX,5.356208844963814
0.4635559410234171,3.0,3.0,134.0,3.45,17.64,9.0,21.09,-4,No,No,No,No,Marble,Roadways,5,2017,1,Working Class,DC,5.271922055188505
0.36,30.0,12.0,23105.0,23.55,46.57,360.0,70.12,-4,No,No,Yes,No,Bronze,Roadways,7,2018,3,Working Class,AA,6.295524270668303
0.43,15.0,6.0,3542.0,10.25,18.11,90.0,28.36,-1,Yes,No,Yes,No,Brass,Waterways,7,2017,2,Working Class,OH,5.552300453013218
0.18,20.0,7.0,6049.0,9.87,79.53,140.0,89.4,-2,Yes,Yes,Yes,No,Brass,Roadways,10,2016,3,Wealthy,VT,6.421703565314794
0.33,31.0,15.0,758.0,4.39,19.4,465.0,23.79,-1,Yes,No,No,No,Wood,Roadways,12,2016,2,Working Class,AZ,5.2690945078711335
0.24,36.0,16.0,2425.0,6.45,20.79,576.0,27.24,2,No,No,No,No,Aluminium,Waterways,12,2016,0,Working Class,AL,5.363964647783892
0.04,20.0,16.0,589.0,4.77,13.5,320.0,18.27,-4,Yes,Yes,Yes,No,Wood,Airways,6,2019,4,Working Class,KY,4.837788707664819
0.71,12.0,8.0,3893.0,12.63,23.35,96.0,35.980000000000004,1,No,No,Yes,No,Brass,Roadways,10,2017,1,Working Class,IL,6.169171305413585
0.31,14.0,8.0,232.0,4.89,15.19,112.0,20.08,4,Yes,No,Yes,No,Wood,Waterways,4,2017,1,Working Class,AL,5.192456725848528
0.89,13.0,8.0,135.0,5.57,23.66,104.0,29.23,2,Yes,No,Yes,No,Wood,Roadways,2,2018,5,Working Class,UT,6.636851657769174
0.37,19.0,8.0,176.0,4.36,16.32,152.0,20.68,0,Yes,No,No,No,Wood,Roadways,12,2018,5,Wealthy,ID,5.376435145811989
1.0,8.0,5.0,243.0,3.35,19.45,40.0,22.8,0,Yes,Yes,Yes,Yes,Clay,Airways,8,2015,3,Working Class,MO,6.163609497450376
0.37,16.0,7.0,188.0,4.89,17.26,112.0,22.150000000000002,0,No,Yes,No,No,Wood,Roadways,12,2017,5,Wealthy,FL,5.240900095678086
0.7,19.0,12.0,371.0,3.33,11.3,228.0,14.63,-3,No,No,Yes,No,Wood,Roadways,1,2018,3,Working Class,GA,5.529984488803123
0.26,21.0,11.0,10714.0,31.61,58.14,231.0,89.75,0,Yes,Yes,Yes,No,Bronze,Airways,9,2017,5,Wealthy,CO,6.515541976549721
0.4635559410234171,13.0,8.0,2298.0,5.55,13.22,104.0,18.77,-2,Yes,No,Yes,No,Bronze,Waterways,5,2018,5,Working Class,MT,6.118141249934485
0.8,12.0,8.0,1377.0,5.4,10.46,96.0,15.860000000000001,4,Yes,No,No,No,Bronze,Roadways,2,2016,4,Wealthy,MO,6.002181910449178
0.86,9.0,5.0,200.0,5.72,17.29,45.0,23.009999999999998,-4,No,No,No,No,Aluminium,Roadways,6,2017,4,Wealthy,KS,5.843022541747705
0.8,6.0,5.0,120.0,3.72,17.74,30.0,21.459999999999997,0,Yes,Yes,No,No,Aluminium,Airways,3,2018,1,Working Class,WV,5.633681846976712
0.76,14.0,7.0,2448.0,6.42,11.44,98.0,17.86,-2,No,No,No,No,Bronze,Airways,2,2017,5,Working Class,AR,5.924950743049642
0.94,32.0,12.0,2499.0,6.4,24.08,384.0,30.479999999999997,-3,No,No,Yes,No,Aluminium,Roadways,3,2018,2,Working Class,NM,7.262467297642978
0.67,42.0,8.0,26154.0,44.97,93.86,336.0,138.82999999999998,-4,No,No,Yes,No,Bronze,Roadways,4,2016,4,Working Class,NV,7.679168204737149
0.7,16.0,7.0,1046.0,6.65,15.85,112.0,22.5,0,Yes,Yes,No,Yes,Clay,Roadways,9,2017,4,Working Class,NM,6.231425883348352
0.21,4.0,4.0,95.0,5.61,21.19,16.0,26.8,-1,No,No,Yes,No,Brass,Airways,1,2015,5,Working Class,AE,5.1328529268205045
0.71,16.0,6.0,907.0,3.44,23.83,96.0,27.27,0,No,No,No,Yes,Clay,Roadways,11,2016,2,Working Class,ND,5.957545753904356
0.72,12.0,8.0,148.0,5.19,16.33,96.0,21.52,4,No,No,No,No,Wood,Roadways,12,2016,5,Wealthy,ND,5.877287502045583
0.15,21.86857142857143,6.0,406.0,3.45,24.54,131.21142857142857,27.99,0,No,No,Yes,No,Aluminium,Roadways,9,2016,6,Working Class,MO,5.182569758003724
0.11,16.0,7.0,934.0,3.9,11.7,112.0,15.6,2,No,No,Yes,Yes,Clay,Roadways,12,2018,5,Working Class,FL,4.9662653463603155
0.22,21.86857142857143,10.0,743.0,5.71,16.32,218.68571428571428,22.03,2,No,Yes,Yes,No,Aluminium,Airways,1,2015,0,Working Class,AA,5.26543253921226
0.37,40.0,15.0,10814.0,31.52,63.93,600.0,95.45,-3,No,No,Yes,Yes,Clay,Roadways,5,2018,5,Wealthy,NH,6.836753247627414
0.6,7.0,5.0,5012.0,29.2,76.46,35.0,105.66,0,No,No,No,No,Marble,Airways,9,2018,4,Working Class,NY,6.559827679515073
0.71,22.0,7.0,1094.0,3.75,24.72,154.0,28.47,0,No,Yes,No,Yes,Clay,Airways,9,2018,6,Wealthy,AP,6.348211988418717
0.4635559410234171,10.0,4.0,61.0,3.81,14.71,40.0,18.52,1,No,Yes,No,No,Wood,Roadways,7,2016,0,Working Class,VA,4.935480620495495
0.4635559410234171,18.0,9.0,779.0,3.29,23.74,162.0,27.029999999999998,0,Yes,No,No,No,Aluminium,Waterways,9,2015,0,Working Class,AE,6.379902173638515
0.86,14.0,7.0,3694.0,8.3,17.02,98.0,25.32,-4,No,Yes,Yes,No,Brass,Roadways,10,2016,4,Working Class,WA,7.310149008565816
0.02,16.0,8.0,6125.0,5.34,84.75,128.0,90.09,0,Yes,Yes,Yes,No,Brass,Airways,5,2015,0,Working Class,WI,6.113925513056159
0.83,20.0,6.0,562.0,6.06,13.87,120.0,19.93,3,No,No,No,Yes,Clay,Waterways,4,2016,6,Working Class,WA,6.348929179160963
0.34,4.0,4.0,206.0,6.51,11.54,16.0,18.049999999999997,1,No,No,No,No,Brass,Roadways,11,2015,0,Working Class,KY,5.072106616184357
0.4635559410234171,24.0,11.0,17820.0,36.98,53.52,264.0,90.5,0,No,No,No,No,Brass,Roadways,6,2018,1,Working Class,LA,6.500253097448047
0.65,14.0,6.0,16635.0,28.95,71.8,84.0,100.75,-1,No,Yes,No,No,Stone,Airways,9,2015,1,Wealthy,NC,7.02520937165382
0.43,16.0,8.0,140.0,5.91,12.87,128.0,18.78,4,No,No,No,No,Wood,Roadways,1,2015,0,Working Class,SD,5.173887288169859
0.7,24.0,9.0,1531.0,8.17,21.95,216.0,30.119999999999997,4,Yes,No,No,Yes,Clay,Airways,9,2015,4,Working Class,ND,6.86905602984286
0.31,20.0,9.683944374209862,133.0,3.45,15.93,193.67888748419722,19.38,-4,No,Yes,Yes,No,Wood,Roadways,12,2015,1,Working Class,ND,5.008700089461746
0.54,5.0,5.0,3801.0,16.01,14.68,25.0,30.69,-1,Yes,No,Yes,No,Stone,Roadways,4,2016,1,Working Class,KS,5.758775582950241
0.42,21.0,10.0,4433.0,14.05,15.69,210.0,29.740000000000002,4,Yes,Yes,Yes,No,Brass,Airways,9,2017,0,Wealthy,DE,6.156173576585022
0.4635559410234171,29.0,9.0,10286.0,27.14,61.68,261.0,88.82,0,No,Yes,No,No,Brass,Airways,7,2016,2,Wealthy,NE,6.318301224758731
0.79,20.0,10.0,5363.0,10.23,40.16,200.0,50.39,4,No,No,Yes,No,Brass,Roadways,8,2016,4,Wealthy,RI,7.0460639920178165
0.06,19.0,8.0,2613.0,6.11,20.2,152.0,26.31,0,Yes,No,Yes,No,Brass,Roadways,2,2015,0,Working Class,SC,5.196450740144466
0.15,13.0,8.0,3743.0,6.13,12.25,104.0,18.38,-2,No,Yes,Yes,No,Bronze,Airways,8,2019,6,Working Class,WI,5.257755754791914
0.66,24.0,11.0,426.0,5.79,10.09,264.0,15.879999999999999,-2,No,No,No,No,Wood,Roadways,5,2017,4,Working Class,MI,5.433940320332751
0.34,38.0,19.0,1129.0,6.41,23.82,722.0,30.23,-2,Yes,No,Yes,No,Wood,Waterways,3,2017,2,Wealthy,AZ,5.838954187885657
0.63,23.0,10.0,893.0,3.25,12.06,230.0,15.31,-4,No,No,Yes,No,Aluminium,Airways,4,2018,6,Working Class,AZ,5.508537772571756
0.63,12.0,8.0,3237.0,14.46,11.44,96.0,25.9,4,No,Yes,Yes,No,Brass,Roadways,3,2015,1,Wealthy,RI,6.045905382786228
0.29,20.0,7.0,488.0,3.48,10.96,140.0,14.440000000000001,1,No,No,Yes,No,Aluminium,Roadways,7,2017,0,Working Class,ME,4.990364557253896
0.72,17.0,10.0,5617.0,53.63,53.82,170.0,107.45,2,No,Yes,Yes,No,Bronze,Airways,6,2016,2,Working Class,CO,7.462146011488037
0.1,17.0,9.683944374209862,7467.0,10.22,68.42,164.62705436156764,78.64,-1,No,Yes,Yes,No,Bronze,Roadways,9,2018,6,Working Class,ME,5.973733273077667
0.86,16.0,6.0,1918.0,17.83,23.41,96.0,41.239999999999995,1,No,Yes,No,No,Bronze,Airways,3,2015,1,Working Class,TN,6.351827681303726
0.06,5.0,3.0,22.0,6.1,17.41,15.0,23.509999999999998,-3,Yes,No,No,No,Wood,Waterways,3,2015,3,Working Class,DC,4.764393691536069
0.38,17.0,6.0,278.0,3.59,13.45,102.0,17.04,-2,No,Yes,No,No,Aluminium,Roadways,9,2017,0,Working Class,SC,5.061011501421323
0.55,15.0,6.0,4556.0,6.65,21.17,90.0,27.82,3,Yes,No,Yes,No,Brass,Waterways,6,2018,3,Working Class,AA,6.008862324284403
0.45,36.0,8.0,430.0,3.79,10.41,288.0,14.2,0,No,Yes,Yes,No,Wood,Airways,7,2018,5,Wealthy,ME,5.4257866717938406
0.12,20.0,12.0,2917.0,7.65,13.02,240.0,20.67,-1,No,Yes,Yes,Yes,Clay,Airways,6,2018,6,Working Class,AA,5.4452276118626575
0.54,18.0,9.0,4554.0,19.96,10.73,162.0,30.69,-2,Yes,Yes,No,No,Brass,Roadways,3,2017,6,Working Class,KY,5.817557488915045
0.52,22.0,13.0,24368.0,35.8,82.08,286.0,117.88,-3,No,Yes,No,No,Brass,Roadways,5,2017,4,Working Class,NH,7.09750749326662
0.68,8.0,5.0,87.0,3.05,20.55,40.0,23.6,4,Yes,No,Yes,No,Aluminium,Waterways,8,2016,1,Working Class,DC,5.6843617744165975
0.47,18.0,13.0,459.0,4.32,22.6,234.0,26.92,-4,No,Yes,Yes,No,Wood,Roadways,4,2015,5,Wealthy,MI,5.70903532093765
0.5,12.0,9.683944374209862,378.0,3.33,10.9,116.20733249051834,14.23,0,No,No,Yes,Yes,Clay,Roadways,5,2018,1,Working Class,SD,5.221706264176197
0.4635559410234171,3.0,3.0,16.0,4.42,11.79,9.0,16.21,1,No,Yes,Yes,No,Wood,Roadways,4,2016,4,Working Class,ID,4.715458539882214
0.17,17.0,6.0,3109.0,4.23,17.58,102.0,21.81,-4,No,Yes,No,No,Bronze,Roadways,6,2016,4,Working Class,WY,5.089015081422308
0.54,31.0,15.0,2102.0,3.9,18.02,465.0,21.919999999999998,4,No,No,No,No,Brass,Airways,10,2018,0,Working Class,LA,5.820646569697443
0.55,17.0,11.0,638.0,4.96,21.32,187.0,26.28,1,No,No,No,No,Aluminium,Roadways,3,2016,3,Working Class,AA,5.667809814197383
0.34,3.0,3.0,42.0,6.28,19.31,9.0,25.59,4,No,No,No,No,Brass,Roadways,11,2016,6,Working Class,ID,5.2962151584561665
0.4635559410234171,11.0,6.0,71.0,4.66,14.33,66.0,18.990000000000002,2,No,Yes,No,No,Brass,Airways,2,2016,4,Working Class,AA,4.964242254526545
0.4635559410234171,19.0,7.0,2320.0,3.51,12.34,133.0,15.85,0,No,No,Yes,No,Bronze,Roadways,10,2017,5,Working Class,AE,5.038963566083114
0.33,3.0,9.683944374209862,6.0,5.99,20.42,29.051833122629585,26.410000000000004,-4,No,Yes,Yes,Yes,Clay,Roadways,1,2017,6,Working Class,ND,4.9915883811760215
